Sender,Receiver,Ligand,Receptor,LRscore,all
Malignant,Stroma,TFF3,CXCR4,9.95669954040179,Malignant_TFF3_Stroma_CXCR4
Stroma,Malignant,COMP,SDC1,12.030980279816195,Stroma_COMP_Malignant_SDC1
Malignant,Endothelial,CDH1,LRP5,2.731624574107733,Malignant_CDH1_Endothelial_LRP5
Malignant,Stroma,CDH1,LRP5,3.3710267427976808,Malignant_CDH1_Stroma_LRP5
Malignant,Macrophage,TNFSF10,CD163,7.949755150515275,Malignant_TNFSF10_Macrophage_CD163
Malignant,Macrophage,JAM3,TYROBP,3.5751099800466597,Malignant_JAM3_Macrophage_TYROBP
Malignant,Macrophage,CD24,CD163,9.573471513442222,Malignant_CD24_Macrophage_CD163
Malignant,Stroma,PODXL2,ITGB5,6.781123195612417,Malignant_PODXL2_Stroma_ITGB5
Stroma,Malignant,COMP,IL6ST,13.241211959824247,Stroma_COMP_Malignant_IL6ST
Malignant,Stroma,SEMA3C,PLXNA1,3.9926596406168486,Malignant_SEMA3C_Stroma_PLXNA1
Malignant,Macrophage,CD24,CD81,25.15511735886352,Malignant_CD24_Macrophage_CD81
Malignant,Stroma,CD24,CD81,25.350220913773367,Malignant_CD24_Stroma_CD81
Macrophage,Malignant,ANXA2,PLXNA3,6.342589954322184,Macrophage_ANXA2_Malignant_PLXNA3
Malignant,Stroma,CCL5,SDC4,9.510622931464527,Malignant_CCL5_Stroma_SDC4
Stroma,Malignant,LTBP1,ATP6AP2,3.703120473937232,Stroma_LTBP1_Malignant_ATP6AP2
Malignant,Stroma,JAG2,NOTCH3,4.166003061617452,Malignant_JAG2_Stroma_NOTCH3
Malignant,Stroma,SEMA3C,PLXNA3,3.770151069785369,Malignant_SEMA3C_Stroma_PLXNA3
Malignant,Macrophage,PODXL2,FLOT1,7.430111032834557,Malignant_PODXL2_Macrophage_FLOT1
Malignant,Stroma,PODXL2,FLOT1,7.710013703334631,Malignant_PODXL2_Stroma_FLOT1
Stroma,Malignant,LTBP1,SDC1,4.224692129942554,Stroma_LTBP1_Malignant_SDC1
Malignant,Stroma,CGA,SIRPA,3.947858261119031,Malignant_CGA_Stroma_SIRPA
Macrophage,Bcell,PSAP,CD74,40.22988938325378,Macrophage_PSAP_Bcell_CD74
Macrophage,Malignant,PSAP,CD74,36.75346419895063,Macrophage_PSAP_Malignant_CD74
Macrophage,Stroma,PSAP,CD74,38.188553072654656,Macrophage_PSAP_Stroma_CD74
Macrophage,Malignant,HLA-DMA,LDLR,4.145746547404758,Macrophage_HLA-DMA_Malignant_LDLR
Malignant,Stroma,JAG2,NOTCH2,3.3691917186621345,Malignant_JAG2_Stroma_NOTCH2
Stroma,Macrophage,LTBP1,ITGB2,3.1335636550828374,Stroma_LTBP1_Macrophage_ITGB2
Malignant,Macrophage,TNFSF10,CD9,20.34042808394,Malignant_TNFSF10_Macrophage_CD9
Malignant,Bcell,PODXL2,CD74,10.97479249912973,Malignant_PODXL2_Bcell_CD74
Malignant,Macrophage,PODXL2,CD74,12.638065339037318,Malignant_PODXL2_Macrophage_CD74
Malignant,Stroma,PODXL2,CD74,12.913928224194635,Malignant_PODXL2_Stroma_CD74
Malignant,Macrophage,PODXL2,TYROBP,6.748634883019964,Malignant_PODXL2_Macrophage_TYROBP
Endothelial,Macrophage,JAM3,ITGB2,3.2861681708861443,Endothelial_JAM3_Macrophage_ITGB2
Malignant,Macrophage,JAM3,ITGB2,2.9163442289031556,Malignant_JAM3_Macrophage_ITGB2
Malignant,Stroma,JAM3,ITGB2,2.887580454951396,Malignant_JAM3_Stroma_ITGB2
Macrophage,Malignant,ITGB2,PLXNA3,4.786695996354061,Macrophage_ITGB2_Malignant_PLXNA3
Malignant,Stroma,ZG16B,CXCR4,3.8042004675293577,Malignant_ZG16B_Stroma_CXCR4
Stroma,Malignant,TIMP3,PLXNA3,6.365371311666431,Stroma_TIMP3_Malignant_PLXNA3
Malignant,Stroma,RTN4,S1PR2,2.348499412065902,Malignant_RTN4_Stroma_S1PR2
Macrophage,Bcell,HLA-DMA,CD74,23.949710266369845,Macrophage_HLA-DMA_Bcell_CD74
Macrophage,Malignant,HLA-DMA,CD74,20.509883404684924,Macrophage_HLA-DMA_Malignant_CD74
Macrophage,Stroma,HLA-DMA,CD74,21.80334784786514,Macrophage_HLA-DMA_Stroma_CD74
Macrophage,Malignant,HLA-DRA,TYROBP,19.57313518884303,Macrophage_HLA-DRA_Malignant_TYROBP
Macrophage,Malignant,C1QA,TYROBP,14.977413905119807,Macrophage_C1QA_Malignant_TYROBP
Malignant,Stroma,CCL5,SDC1,8.404830760062469,Malignant_CCL5_Stroma_SDC1
Malignant,Macrophage,BST2,CD9,21.69353667812032,Malignant_BST2_Macrophage_CD9
Stroma,Malignant,COMP,CD55,10.689506191658108,Stroma_COMP_Malignant_CD55
Stroma,Malignant,COMP,IL13RA1,7.294438391543116,Stroma_COMP_Malignant_IL13RA1
Macrophage,Bcell,C1QB,CD74,32.09188524645555,Macrophage_C1QB_Bcell_CD74
Macrophage,Malignant,C1QB,CD74,27.246274325992246,Macrophage_C1QB_Malignant_CD74
Macrophage,Stroma,C1QB,CD74,29.428452323211015,Macrophage_C1QB_Stroma_CD74
Malignant,Macrophage,EFNA1,CD163,8.123859361746051,Malignant_EFNA1_Macrophage_CD163
Malignant,Stroma,MIF,CXCR4,11.753874206279129,Malignant_MIF_Stroma_CXCR4
Macrophage,Malignant,C1QB,PLXNA3,7.030004097476846,Macrophage_C1QB_Malignant_PLXNA3
Endothelial,Macrophage,VWF,ITGAV,5.787686611344203,Endothelial_VWF_Macrophage_ITGAV
Malignant,Macrophage,ECM1,ITGB2,5.26208398247673,Malignant_ECM1_Macrophage_ITGB2
Stroma,Malignant,THBS1,SDC1,13.691275037091742,Stroma_THBS1_Malignant_SDC1
Malignant,Stroma,VEGFA,ITGAV,5.174597986573417,Malignant_VEGFA_Stroma_ITGAV
Stroma,Malignant,LTBP1,CD55,3.96372370578572,Stroma_LTBP1_Malignant_CD55
Malignant,Stroma,VEGFA,SIRPA,3.166725206301207,Malignant_VEGFA_Stroma_SIRPA
Stroma,Macrophage,LTBP1,TYROBP,3.844685003190242,Stroma_LTBP1_Macrophage_TYROBP
Stroma,Malignant,LTBP1,TYROBP,3.624382434989793,Stroma_LTBP1_Malignant_TYROBP
Malignant,Stroma,ADAM17,NOTCH1,1.3454599454602936,Malignant_ADAM17_Stroma_NOTCH1
Malignant,Macrophage,LGALS3BP,CD163,10.140236332023736,Malignant_LGALS3BP_Macrophage_CD163
Malignant,Macrophage,PODXL2,CD9,9.163175839899115,Malignant_PODXL2_Macrophage_CD9
Malignant,Stroma,YBX1,NOTCH1,4.54127263486279,Malignant_YBX1_Stroma_NOTCH1
Malignant,Macrophage,PODXL2,CD81,9.693777820665696,Malignant_PODXL2_Macrophage_CD81
Malignant,Stroma,PODXL2,CD81,10.191535085213841,Malignant_PODXL2_Stroma_CD81
Macrophage,Malignant,C1QB,GFRA1,15.256930018574772,Macrophage_C1QB_Malignant_GFRA1
Malignant,Bcell,HLA-C,CD74,37.147532885177085,Malignant_HLA-C_Bcell_CD74
Malignant,Macrophage,HLA-C,CD74,36.22510323929899,Malignant_HLA-C_Macrophage_CD74
Malignant,Stroma,HLA-C,CD74,35.11797890309207,Malignant_HLA-C_Stroma_CD74
Malignant,Macrophage,JAM3,CD163,1.8468687582248238,Malignant_JAM3_Macrophage_CD163
Stroma,Malignant,TIMP3,LDLR,4.3831862828081025,Stroma_TIMP3_Malignant_LDLR
Macrophage,Malignant,GRN,CD163,8.952027027740225,Macrophage_GRN_Malignant_CD163
Macrophage,Malignant,ANXA2,LDLR,5.094173572476305,Macrophage_ANXA2_Malignant_LDLR
Stroma,Malignant,COMP,IFITM1,10.889953711699915,Stroma_COMP_Malignant_IFITM1
Stroma,Malignant,THBS1,IFITM1,12.672494362644352,Stroma_THBS1_Malignant_IFITM1
Malignant,Macrophage,TNFSF10,CD81,21.16960696092989,Malignant_TNFSF10_Macrophage_CD81
Malignant,Stroma,TNFSF10,CD81,21.591460302604098,Malignant_TNFSF10_Stroma_CD81
Malignant,Stroma,PODXL2,IL6ST,9.150364776799965,Malignant_PODXL2_Stroma_IL6ST
Macrophage,Stroma,CXCL10,LAMP2,5.833899749878066,Macrophage_CXCL10_Stroma_LAMP2
Macrophage,Malignant,HLA-DMA,MRC2,5.648980386765675,Macrophage_HLA-DMA_Malignant_MRC2
Malignant,Macrophage,HLA-C,CD163,11.122791047965995,Malignant_HLA-C_Macrophage_CD163
Macrophage,Malignant,LYZ,AMFR,15.781591592980437,Macrophage_LYZ_Malignant_AMFR
Macrophage,Malignant,APOE,CD9,27.900671124088994,Macrophage_APOE_Malignant_CD9
Macrophage,Malignant,C1QB,MRC2,7.6895559827449205,Macrophage_C1QB_Malignant_MRC2
Macrophage,Malignant,CXCL10,IL13RA1,4.903347786984967,Macrophage_CXCL10_Malignant_IL13RA1
Macrophage,Malignant,C1QA,GFRA1,15.275905454728674,Macrophage_C1QA_Malignant_GFRA1
Stroma,Macrophage,THBS1,CD9,15.090207169801024,Stroma_THBS1_Macrophage_CD9
Stroma,Malignant,THBS1,CD9,16.79660078614039,Stroma_THBS1_Malignant_CD9
Macrophage,Malignant,CXCL10,CD44,6.430079460747321,Macrophage_CXCL10_Malignant_CD44
Macrophage,Malignant,CXCL10,AMFR,7.162799693028937,Macrophage_CXCL10_Malignant_AMFR
Malignant,Macrophage,PODXL2,ENO1,8.182383374769946,Malignant_PODXL2_Macrophage_ENO1
Stroma,Malignant,LTBP1,ADORA2A,3.5116974096414704,Stroma_LTBP1_Malignant_ADORA2A
Stroma,Malignant,LTBP1,CD47,2.9259723096505486,Stroma_LTBP1_Malignant_CD47
Stroma,Macrophage,COMP,CD9,13.874895634354944,Stroma_COMP_Macrophage_CD9
Stroma,Malignant,COMP,CD9,14.798260468354135,Stroma_COMP_Malignant_CD9
Malignant,Macrophage,MIF,CD163,12.202341358943219,Malignant_MIF_Macrophage_CD163
Macrophage,Malignant,VIM,LDLR,6.00258607951063,Macrophage_VIM_Malignant_LDLR
Malignant,Macrophage,UBA52,CD163,10.457634167471669,Malignant_UBA52_Macrophage_CD163
Malignant,Stroma,PSEN1,NOTCH1,3.180930406086806,Malignant_PSEN1_Stroma_NOTCH1
Malignant,Macrophage,IGFBP4,CD9,22.474726631092523,Malignant_IGFBP4_Macrophage_CD9
Macrophage,Malignant,C1QA,PLXNA3,7.0766179667338545,Macrophage_C1QA_Malignant_PLXNA3
Macrophage,Malignant,PSAP,PLXNA3,10.209628353445828,Macrophage_PSAP_Malignant_PLXNA3
Macrophage,Malignant,C1QA,MRC2,7.6976742311713195,Macrophage_C1QA_Malignant_MRC2
Malignant,Macrophage,HLA-A,CD163,12.478485077569227,Malignant_HLA-A_Macrophage_CD163
Macrophage,Malignant,HLA-DRA,MRC2,10.30125286745905,Macrophage_HLA-DRA_Malignant_MRC2
Macrophage,Malignant,GRN,PLXNA3,8.375789235462623,Macrophage_GRN_Malignant_PLXNA3
Macrophage,Malignant,LYZ,MRC2,8.455828371460592,Macrophage_LYZ_Malignant_MRC2
Macrophage,Stroma,CXCL10,CAP1,5.677879876347634,Macrophage_CXCL10_Stroma_CAP1
Macrophage,Malignant,CXCL10,ATP6AP2,7.149158919731011,Macrophage_CXCL10_Malignant_ATP6AP2
Malignant,Macrophage,TFF3,FLOT1,21.435840058280913,Malignant_TFF3_Macrophage_FLOT1
Malignant,Stroma,TFF3,FLOT1,22.066723376688966,Malignant_TFF3_Stroma_FLOT1
Macrophage,Malignant,CXCL10,MAGED1,5.478085504135088,Macrophage_CXCL10_Malignant_MAGED1
Malignant,Macrophage,ARF1,CD81,23.497421896243974,Malignant_ARF1_Macrophage_CD81
Malignant,Stroma,ARF1,CD81,24.29314090104877,Malignant_ARF1_Stroma_CD81
Stroma,Macrophage,THBS1,TYROBP,11.503207548900914,Stroma_THBS1_Macrophage_TYROBP
Stroma,Malignant,THBS1,TYROBP,11.399657617605124,Stroma_THBS1_Malignant_TYROBP
Macrophage,Malignant,APOE,PLXNA3,10.502013629193044,Macrophage_APOE_Malignant_PLXNA3
Macrophage,Malignant,CXCL10,PRLR,6.6915063477167465,Macrophage_CXCL10_Malignant_PRLR
Stroma,Malignant,LTBP1,AMFR,3.5797639082736628,Stroma_LTBP1_Malignant_AMFR
Macrophage,Malignant,CXCL10,ITGB5,6.822544087066922,Macrophage_CXCL10_Malignant_ITGB5
Macrophage,Stroma,CXCL10,ITGB5,6.1357761032374345,Macrophage_CXCL10_Stroma_ITGB5
Malignant,Bcell,HLA-DRB1,CD74,33.70031645316608,Malignant_HLA-DRB1_Bcell_CD74
Malignant,Macrophage,HLA-DRB1,CD74,31.545443902265895,Malignant_HLA-DRB1_Macrophage_CD74
Malignant,Stroma,HLA-DRB1,CD74,30.734921559735486,Malignant_HLA-DRB1_Stroma_CD74
Stroma,Malignant,TIMP3,GFRA1,13.558517788090136,Stroma_TIMP3_Malignant_GFRA1
Malignant,Macrophage,PODXL2,CD63,9.686143247293607,Malignant_PODXL2_Macrophage_CD63
Malignant,Macrophage,BST2,CD163,9.029062783651867,Malignant_BST2_Macrophage_CD163
Stroma,Malignant,COMP,PLXNB2,11.973763920214713,Stroma_COMP_Malignant_PLXNB2
Macrophage,Malignant,CXCL10,CD47,5.774330890443081,Macrophage_CXCL10_Malignant_CD47
Malignant,Stroma,TGM2,SDC4,12.030200437939454,Malignant_TGM2_Stroma_SDC4
Macrophage,Malignant,CXCL10,ADORA2A,6.502812139384021,Macrophage_CXCL10_Malignant_ADORA2A
Stroma,Malignant,THBS1,LDLR,4.481952994356053,Stroma_THBS1_Malignant_LDLR
Malignant,Stroma,FARP2,PLXNA1,1.7043920376285229,Malignant_FARP2_Stroma_PLXNA1
Malignant,Macrophage,TFF3,CD163,10.70292095261434,Malignant_TFF3_Macrophage_CD163
Malignant,Macrophage,GNAS,CD163,9.724478136374003,Malignant_GNAS_Macrophage_CD163
Stroma,Malignant,THBS1,PLXNB2,13.855196196172587,Stroma_THBS1_Malignant_PLXNB2
Stroma,Macrophage,COMP,ITGB2,9.946827874054962,Stroma_COMP_Macrophage_ITGB2
Endothelial,Macrophage,VCAM1,ITGB2,3.9209052426987725,Endothelial_VCAM1_Macrophage_ITGB2
Tcell,Bcell,VCAM1,ITGB2,10.047771799714313,Tcell_VCAM1_Bcell_ITGB2
Stroma,Malignant,COMP,ADORA2A,9.969463377646216,Stroma_COMP_Malignant_ADORA2A
Macrophage,Malignant,CXCL10,CD55,7.172761153385021,Macrophage_CXCL10_Malignant_CD55
Malignant,Macrophage,TFF3,CD81,27.24271378815026,Malignant_TFF3_Macrophage_CD81
Malignant,Stroma,TFF3,CD81,27.72332219920146,Malignant_TFF3_Stroma_CD81
Macrophage,Malignant,SELPLG,ADORA2A,3.677072149652245,Macrophage_SELPLG_Malignant_ADORA2A
Stroma,Malignant,TIMP3,MRC2,7.157595017714346,Stroma_TIMP3_Malignant_MRC2
Macrophage,Malignant,GRN,BAMBI,23.22589540599454,Macrophage_GRN_Malignant_BAMBI
Endothelial,Macrophage,PDGFB,ITGAV,2.0300658660605198,Endothelial_PDGFB_Macrophage_ITGAV
Malignant,Stroma,PDGFB,ITGAV,2.6002894438706865,Malignant_PDGFB_Stroma_ITGAV
Malignant,Bcell,LGALS3BP,CD74,31.742634838249355,Malignant_LGALS3BP_Bcell_CD74
Malignant,Macrophage,LGALS3BP,CD74,32.98893539299845,Malignant_LGALS3BP_Macrophage_CD74
Malignant,Stroma,LGALS3BP,CD74,33.20465027710695,Malignant_LGALS3BP_Stroma_CD74
Malignant,Macrophage,CXCL14,ITGB2,12.038812490520964,Malignant_CXCL14_Macrophage_ITGB2
Macrophage,Malignant,C1QB,CD163,8.176859071344545,Macrophage_C1QB_Malignant_CD163
Stroma,Macrophage,LTBP1,CD163,2.199027600965566,Stroma_LTBP1_Macrophage_CD163
Stroma,Malignant,LTBP1,CD163,1.8331426699197289,Stroma_LTBP1_Malignant_CD163
Macrophage,Malignant,C1QB,BAMBI,20.631350381224227,Macrophage_C1QB_Malignant_BAMBI
Macrophage,Malignant,ANXA2,MRC2,6.981123484067173,Macrophage_ANXA2_Malignant_MRC2
Malignant,Stroma,ANG,PLXNB2,5.385568906180443,Malignant_ANG_Stroma_PLXNB2
Macrophage,Malignant,ITGB2,MRC2,5.218372249765113,Macrophage_ITGB2_Malignant_MRC2
Macrophage,Malignant,CXCL10,ERBB2,8.780046143778083,Macrophage_CXCL10_Malignant_ERBB2
Macrophage,Malignant,PSAP,LDLR,8.224726080836133,Macrophage_PSAP_Malignant_LDLR
Malignant,Macrophage,HLA-B,CD163,12.854231580434247,Malignant_HLA-B_Macrophage_CD163
Malignant,Macrophage,LGALS3BP,CD81,25.64826573923506,Malignant_LGALS3BP_Macrophage_CD81
Malignant,Stroma,LGALS3BP,CD81,26.020459763500284,Malignant_LGALS3BP_Stroma_CD81
Macrophage,Bcell,LYZ,CD74,35.65325598418088,Macrophage_LYZ_Bcell_CD74
Macrophage,Malignant,LYZ,CD74,30.62411918370743,Macrophage_LYZ_Malignant_CD74
Macrophage,Stroma,LYZ,CD74,31.847410491110413,Macrophage_LYZ_Stroma_CD74
Macrophage,Malignant,APOE,LDLR,8.44347967629456,Macrophage_APOE_Malignant_LDLR
Bcell,Macrophage,LGALS9,HAVCR2,2.824272507357777,Bcell_LGALS9_Macrophage_HAVCR2
Macrophage,Malignant,APOE,MRC2,11.322681645047997,Macrophage_APOE_Malignant_MRC2
Stroma,Malignant,COMP,FPR3,3.857271180302537,Stroma_COMP_Malignant_FPR3
Stroma,Malignant,FN1,LDLR,7.033042301735413,Stroma_FN1_Malignant_LDLR
Malignant,Stroma,COL9A2,ITGA1,3.2537344064457794,Malignant_COL9A2_Stroma_ITGA1
Macrophage,Malignant,LYZ,TYROBP,16.439951292790322,Macrophage_LYZ_Malignant_TYROBP
Macrophage,Malignant,ITGB2,LDLR,3.9559439911446694,Macrophage_ITGB2_Malignant_LDLR
Macrophage,Malignant,VIM,TYROBP,15.762632969350324,Macrophage_VIM_Malignant_TYROBP
Macrophage,Malignant,ITGB2,CD163,5.483391400553398,Macrophage_ITGB2_Malignant_CD163
Malignant,Stroma,LAMB2,ITGA1,4.702742624415574,Malignant_LAMB2_Stroma_ITGA1
Macrophage,Malignant,VIM,PLXNA3,7.940595704171328,Macrophage_VIM_Malignant_PLXNA3
Macrophage,Malignant,LYZ,LDLR,6.455304118261006,Macrophage_LYZ_Malignant_LDLR
Stroma,Malignant,THBS1,ADORA2A,11.79547595456093,Stroma_THBS1_Malignant_ADORA2A
Stroma,Macrophage,COMP,TYROBP,11.851463590607889,Stroma_COMP_Macrophage_TYROBP
Stroma,Malignant,COMP,TYROBP,10.464170605641238,Stroma_COMP_Malignant_TYROBP
Macrophage,Malignant,GRN,LDLR,6.733993810439847,Macrophage_GRN_Malignant_LDLR
Macrophage,Malignant,CXCL10,PLXNA3,3.527141460145059,Macrophage_CXCL10_Malignant_PLXNA3
Malignant,Macrophage,TFF3,CD9,26.248016869813323,Malignant_TFF3_Macrophage_CD9
Macrophage,Malignant,PSAP,MRC2,10.92578984846051,Macrophage_PSAP_Malignant_MRC2
Malignant,Stroma,ECM1,CAP1,6.490365929596522,Malignant_ECM1_Stroma_CAP1
Macrophage,Malignant,HLA-DMA,CD163,5.970699956709172,Macrophage_HLA-DMA_Malignant_CD163
Macrophage,Malignant,GRN,MRC2,8.917367658357184,Macrophage_GRN_Malignant_MRC2
Malignant,Stroma,VEGFA,NRP2,2.1729677307320174,Malignant_VEGFA_Stroma_NRP2
Macrophage,Malignant,CXCL10,SDC1,8.008647627450442,Macrophage_CXCL10_Malignant_SDC1
Malignant,Stroma,ROBO1,ROBO1,0.7630225738657277,Malignant_ROBO1_Stroma_ROBO1
Stroma,Malignant,LTBP1,FPR3,1.2945978756346508,Stroma_LTBP1_Malignant_FPR3
Macrophage,Malignant,LYZ,BAMBI,23.249533110501527,Macrophage_LYZ_Malignant_BAMBI
Malignant,Macrophage,GNAS,CD81,24.607746259097702,Malignant_GNAS_Macrophage_CD81
Malignant,Stroma,GNAS,CD81,24.997449367635014,Malignant_GNAS_Stroma_CD81
Stroma,Malignant,COMP,LDLR,3.953505480356252,Stroma_COMP_Malignant_LDLR
Macrophage,Malignant,SELPLG,AMFR,3.9783572568759493,Macrophage_SELPLG_Malignant_AMFR
Malignant,Stroma,ECM1,LAMP2,6.80902268822534,Malignant_ECM1_Stroma_LAMP2
Stroma,Macrophage,FN1,CD163,10.98186689285809,Stroma_FN1_Macrophage_CD163
Stroma,Malignant,FN1,CD163,9.145630177469311,Stroma_FN1_Malignant_CD163
Stroma,Malignant,COMP,CD151,13.532622393821494,Stroma_COMP_Malignant_CD151
Macrophage,Malignant,VIM,MRC2,8.38958137396691,Macrophage_VIM_Malignant_MRC2
Macrophage,Malignant,CXCL10,FLOT1,8.290330046955125,Macrophage_CXCL10_Malignant_FLOT1
Macrophage,Stroma,CXCL10,FLOT1,7.487070308935797,Macrophage_CXCL10_Stroma_FLOT1
Macrophage,Malignant,C1QB,LDLR,5.864802597873913,Macrophage_C1QB_Malignant_LDLR
Macrophage,Malignant,PSAP,CD163,11.292527639168332,Macrophage_PSAP_Malignant_CD163
Macrophage,Malignant,LYZ,CD9,21.26130185164817,Macrophage_LYZ_Malignant_CD9
Macrophage,Stroma,APOE,CD81,29.874709545609438,Macrophage_APOE_Stroma_CD81
Endothelial,Macrophage,ICAM1,ITGB2,5.023062619126249,Endothelial_ICAM1_Macrophage_ITGB2
Malignant,Stroma,TGM2,ITGB1,11.091066337963879,Malignant_TGM2_Stroma_ITGB1
Stroma,Malignant,FN1,PLXNA3,10.471009003211696,Stroma_FN1_Malignant_PLXNA3
Macrophage,Malignant,ANXA2,CD163,7.2357456081765825,Macrophage_ANXA2_Malignant_CD163
Malignant,Bcell,TNFSF10,CD74,26.714919259882183,Malignant_TNFSF10_Bcell_CD74
Malignant,Macrophage,TNFSF10,CD74,27.681970929268335,Malignant_TNFSF10_Macrophage_CD74
Malignant,Stroma,TNFSF10,CD74,26.93557204853782,Malignant_TNFSF10_Stroma_CD74
Macrophage,Malignant,HLA-DMA,TREM2,4.405540904019159,Macrophage_HLA-DMA_Malignant_TREM2
Macrophage,Malignant,ITGB2,TREM2,4.131680910038716,Macrophage_ITGB2_Malignant_TREM2
Macrophage,Malignant,HLA-DRA,BAMBI,27.590314845677387,Macrophage_HLA-DRA_Malignant_BAMBI
Malignant,Macrophage,HLA-DRB1,TYROBP,17.36778679132323,Malignant_HLA-DRB1_Macrophage_TYROBP
Macrophage,Malignant,SELPLG,ATP6AP2,4.038190834329153,Macrophage_SELPLG_Malignant_ATP6AP2
Macrophage,Malignant,CXCL10,CD9,10.271204099323867,Macrophage_CXCL10_Malignant_CD9
Malignant,Macrophage,B2M,CD163,13.851895590733452,Malignant_B2M_Macrophage_CD163
Stroma,Malignant,LTBP1,MRC2,2.2634643681659488,Stroma_LTBP1_Malignant_MRC2
Malignant,Stroma,NPNT,ITGB1,9.253048196171163,Malignant_NPNT_Stroma_ITGB1
Bcell,Macrophage,JAM2,ITGB1,1.6339751679737988,Bcell_JAM2_Macrophage_ITGB1
Endothelial,Macrophage,JAM2,ITGB1,2.0535144975210695,Endothelial_JAM2_Macrophage_ITGB1
Tcell,Bcell,JAM2,ITGB1,2.2452600750267946,Tcell_JAM2_Bcell_ITGB1
Malignant,Stroma,ALCAM,NRP1,4.4444276677533,Malignant_ALCAM_Stroma_NRP1
Malignant,Bcell,IGFBP4,CD74,29.993974045030903,Malignant_IGFBP4_Bcell_CD74
Malignant,Macrophage,IGFBP4,CD74,30.906694972851604,Malignant_IGFBP4_Macrophage_CD74
Malignant,Stroma,IGFBP4,CD74,31.456775807067906,Malignant_IGFBP4_Stroma_CD74
Macrophage,Malignant,CXCL10,PLXNB2,8.212168638609961,Macrophage_CXCL10_Malignant_PLXNB2
Macrophage,Malignant,HLA-DRA,LDLR,7.934802759731206,Macrophage_HLA-DRA_Malignant_LDLR
Macrophage,Malignant,CXCL10,IFITM1,7.658154668668775,Macrophage_CXCL10_Malignant_IFITM1
Stroma,Malignant,TIMP3,TREM2,4.672744119388652,Stroma_TIMP3_Malignant_TREM2
Bcell,Macrophage,ICAM3,ITGAL,3.6631155082557645,Bcell_ICAM3_Macrophage_ITGAL
Endothelial,Macrophage,ICAM3,ITGAL,2.378308870532389,Endothelial_ICAM3_Macrophage_ITGAL
Malignant,Stroma,ICAM3,ITGAL,1.8337895917283216,Malignant_ICAM3_Stroma_ITGAL
Macrophage,Malignant,C1QB,IL6ST,19.455390193959726,Macrophage_C1QB_Malignant_IL6ST
Macrophage,Stroma,C1QB,IL6ST,19.04768279615109,Macrophage_C1QB_Stroma_IL6ST
Malignant,Stroma,F11R,ITGAL,3.2269526929343435,Malignant_F11R_Stroma_ITGAL
Macrophage,Malignant,SELPLG,ITGB5,4.109357525849767,Macrophage_SELPLG_Malignant_ITGB5
Macrophage,Stroma,SELPLG,ITGB5,4.535048257348199,Macrophage_SELPLG_Stroma_ITGB5
Stroma,Bcell,FN1,CD74,33.19665740867856,Stroma_FN1_Bcell_CD74
Stroma,Macrophage,FN1,CD74,33.74788171340002,Stroma_FN1_Macrophage_CD74
Stroma,Malignant,FN1,CD74,32.400721328141834,Stroma_FN1_Malignant_CD74
Malignant,Stroma,SEMA4C,PLXNB2,5.747534607915806,Malignant_SEMA4C_Stroma_PLXNB2
Stroma,Macrophage,TIMP3,CD163,7.384908639760463,Stroma_TIMP3_Macrophage_CD163
Stroma,Malignant,TIMP3,CD163,5.98973595558664,Stroma_TIMP3_Malignant_CD163
Stroma,Malignant,COMP,PLXNA3,5.952173656867731,Stroma_COMP_Malignant_PLXNA3
Malignant,Stroma,COL7A1,ITGB1,4.857813436782761,Malignant_COL7A1_Stroma_ITGB1
Malignant,Stroma,WNT3,FZD2,1.0878490090340016,Malignant_WNT3_Stroma_FZD2
Malignant,Stroma,NAMPT,ITGA5,3.50180727114535,Malignant_NAMPT_Stroma_ITGA5
Macrophage,Malignant,LYZ,FLOT1,18.115782646933283,Macrophage_LYZ_Malignant_FLOT1
Macrophage,Stroma,LYZ,FLOT1,17.792497045323717,Macrophage_LYZ_Stroma_FLOT1
Macrophage,Malignant,C1QA,BAMBI,20.73084056422116,Macrophage_C1QA_Malignant_BAMBI
Macrophage,Malignant,CXCL10,CD163,3.7570119136666853,Macrophage_CXCL10_Malignant_CD163
Stroma,Malignant,LTBP1,LDLR,1.356998745329398,Stroma_LTBP1_Malignant_LDLR
Bcell,Macrophage,ADAM17,ITGA5,1.7374928696854937,Bcell_ADAM17_Macrophage_ITGA5
Malignant,Stroma,ADAM17,ITGA5,1.8210495644369538,Malignant_ADAM17_Stroma_ITGA5
Stroma,Malignant,THBS1,PLXNA3,6.858190657629017,Stroma_THBS1_Malignant_PLXNA3
Macrophage,Malignant,PSAP,BAMBI,28.49825904527935,Macrophage_PSAP_Malignant_BAMBI
Macrophage,Malignant,SELPLG,ERBB2,4.972041956185422,Macrophage_SELPLG_Malignant_ERBB2
Malignant,Stroma,DAG1,LAMA4,4.8717744114652115,Malignant_DAG1_Stroma_LAMA4
Stroma,Malignant,LTBP1,PLXNA3,2.0255339000666304,Stroma_LTBP1_Malignant_PLXNA3
Malignant,Stroma,ECM1,ITGB4,3.6476950776245185,Malignant_ECM1_Stroma_ITGB4
Macrophage,Bcell,GRN,CD74,30.77467628570599,Macrophage_GRN_Bcell_CD74
Macrophage,Malignant,GRN,CD74,30.04642046242411,Macrophage_GRN_Malignant_CD74
Macrophage,Stroma,GRN,CD74,30.679228674736844,Macrophage_GRN_Stroma_CD74
